zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
16508,"ERIE, PA",813///,25,16,5,3,N,N,N,N,N,N,ERIE,PA,ERIE
18704,"KINGSTON, PA",813///,25,18,4,3,N,N,N,N,N,N,KINGSTON,PA,LUZERNE
16801,"STATE COLLEGE, PA",611///,25,7,7,5,4,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
19154,"PHILADELPHIA, PA",813///,26,8,6,7,3,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18201,"HAZLETON, PA",813///,26,20,5,N,N,N,N,N,N,N,HAZLETON,PA,LUZERNE
15009,"BEAVER, PA",813///,26,17,5,N,N,N,N,N,N,N,BEAVER,PA,BEAVER
19382,"WEST CHESTER, PA",611///,26,14,7,N,N,N,N,N,N,N,WEST CHESTER,PA,CHESTER
15220,"PITTSBURGH, PA",813///,26,16,5,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17603,"LANCASTER, PA",611///,26,12,3,5,N,N,N,N,N,N,LANCASTER,PA,LANCASTER
19148,"PHILADELPHIA, PA",813///,26,16,7,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19348,"KENNETT SQUARE, PA",813///,26,14,7,4,N,N,N,N,N,N,KENNETT SQUARE,PA,CHESTER
15090,"WEXFORD, PA",611///,26,8,5,8,4,N,N,N,N,N,WEXFORD,PA,ALLEGHENY
18940,"NEWTOWN, PA",611///,26,14,4,N,3,N,N,N,N,N,NEWTOWN,PA,BUCKS
16830,"CLEARFIELD, PA",813///,26,14,10,N,N,N,N,N,N,N,CLEARFIELD,PA,CLEARFIELD
19010,"BRYN MAWR, PA",813///,26,14,4,3,3,N,N,N,N,N,BRYN MAWR,PA,DELAWARE
17557,"NEW HOLLAND, PA",813///,26,10,8,5,3,N,N,N,N,N,NEW HOLLAND,PA,LANCASTER
19046,"JENKINTOWN, PA",813///,26,9,7,3,4,N,N,N,N,N,JENKINTOWN,PA,MONTGOMERY
19131,"PHILADELPHIA, PA",813///,26,15,7,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15370,"WAYNESBURG, PA",813///,26,18,4,4,N,N,N,N,N,N,WAYNESBURG,PA,GREENE
17406,"YORK, PA",813///,26,15,8,N,N,N,N,N,N,N,YORK,PA,YORK
17601,"LANCASTER, PA",611///,27,7,4,4,8,N,N,N,N,N,LANCASTER,PA,LANCASTER
19341,"EXTON, PA",611///,27,10,5,7,N,N,N,N,N,N,EXTON,PA,CHESTER
19341,"EXTON, PA",813///,27,13,7,4,3,N,N,N,N,N,EXTON,PA,CHESTER
17745,"LOCK HAVEN, PA",813///,27,15,12,N,N,N,N,N,N,N,LOCK HAVEN,PA,CLINTON
15522,"BEDFORD, PA",813///,27,17,7,3,N,N,N,N,N,N,BEDFORD,PA,BEDFORD
16117,"ELLWOOD CITY, PA",813///,27,21,5,N,N,N,N,N,N,N,ELLWOOD CITY,PA,LAWRENCE
19468,"ROYERSFORD, PA",813///,27,16,7,3,N,N,N,N,N,N,ROYERSFORD,PA,MONTGOMERY
18940,"NEWTOWN, PA",813///,27,13,6,6,N,N,N,N,N,N,NEWTOWN,PA,BUCKS
15132,"MCKEESPORT, PA",813///,27,17,5,3,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
18052,"WHITEHALL, PA",813///,27,14,9,3,N,N,N,N,N,N,WHITEHALL,PA,LEHIGH
16125,"GREENVILLE, PA",813///,27,15,10,N,N,N,N,N,N,N,GREENVILLE,PA,MERCER
17552,"MOUNT JOY, PA",813///,28,15,10,N,N,N,N,N,N,N,MOUNT JOY,PA,LANCASTER
19355,"MALVERN, PA",611///,28,8,5,N,7,3,3,N,N,N,MALVERN,PA,CHESTER
16301,"OIL CITY, PA",813///,28,12,12,4,N,N,N,N,N,N,OIL CITY,PA,VENANGO
19380,"WEST CHESTER, PA",611///,28,16,3,N,4,N,N,N,N,N,WEST CHESTER,PA,CHESTER
15238,"PITTSBURGH, PA",813///,28,19,4,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19139,"PHILADELPHIA, PA",813///,28,18,4,4,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19111,"PHILADELPHIA, PA",813///,28,24,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18951,"QUAKERTOWN, PA",813///,28,16,6,4,N,N,N,N,N,N,QUAKERTOWN,PA,BUCKS
19460,"PHOENIXVILLE, PA",813///,28,20,6,N,N,N,N,N,N,N,PHOENIXVILLE,PA,CHESTER
19147,"PHILADELPHIA, PA",813///,28,13,10,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19122,"PHILADELPHIA, PA",813///,28,17,6,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17033,"HERSHEY, PA",813///,29,18,4,N,5,N,N,N,N,N,HERSHEY,PA,DAUPHIN
17512,"COLUMBIA, PA",813///,29,19,7,3,N,N,N,N,N,N,COLUMBIA,PA,LANCASTER
19038,"GLENSIDE, PA",813///,29,15,5,4,3,N,N,N,N,N,GLENSIDE,PA,MONTGOMERY
16701,"BRADFORD, PA",813///,29,19,3,7,N,N,N,N,N,N,BRADFORD,PA,MCKEAN
19335,"DOWNINGTOWN, PA",813///,29,12,9,5,3,N,N,N,N,N,DOWNINGTOWN,PA,CHESTER
17901,"POTTSVILLE, PA",813///,29,21,7,N,N,N,N,N,N,N,POTTSVILLE,PA,SCHUYLKILL
17740,"JERSEY SHORE, PA",813///,29,20,5,3,N,N,N,N,N,N,JERSEY SHORE,PA,LYCOMING
15235,"PITTSBURGH, PA",813///,29,18,5,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17225,"GREENCASTLE, PA",813///,29,20,6,N,N,N,N,N,N,N,GREENCASTLE,PA,FRANKLIN
19140,"PHILADELPHIA, PA",813///,30,19,4,4,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16652,"HUNTINGDON, PA",813///,30,17,10,N,N,N,N,N,N,N,HUNTINGDON,PA,HUNTINGDON
19027,"ELKINS PARK, PA",813///,30,21,3,3,N,N,N,N,N,N,ELKINS PARK,PA,MONTGOMERY
17057,"MIDDLETOWN, PA",813///,30,19,7,3,N,N,N,N,N,N,MIDDLETOWN,PA,DAUPHIN
17837,"LEWISBURG, PA",813///,30,18,7,4,N,N,N,N,N,N,LEWISBURG,PA,UNION
19146,"PHILADELPHIA, PA",813///,30,23,N,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17202,"CHAMBERSBURG, PA",813///,30,22,5,3,N,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
15205,"PITTSBURGH, PA",813///,30,19,6,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15222,"PITTSBURGH, PA",611///,31,7,6,5,5,7,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19004,"BALA CYNWYD, PA",813///,31,16,4,8,N,N,N,N,N,N,BALA CYNWYD,PA,MONTGOMERY
19002,"AMBLER, PA",813///,31,17,5,5,3,N,N,N,N,N,AMBLER,PA,MONTGOMERY
19355,"MALVERN, PA",813///,31,19,N,6,N,3,N,N,N,N,MALVERN,PA,CHESTER
16201,"KITTANNING, PA",813///,31,23,5,N,N,N,N,N,N,N,KITTANNING,PA,ARMSTRONG
18015,"BETHLEHEM, PA",813///,31,20,7,3,N,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
16146,"SHARON, PA",813///,31,20,8,N,N,N,N,N,N,N,SHARON,PA,MERCER
15206,"PITTSBURGH, PA",611///,32,13,N,4,7,N,4,N,N,N,PITTSBURGH,PA,ALLEGHENY
19406,"KING OF PRUSSIA, PA",611///,32,19,4,N,3,N,N,N,N,N,KING OF PRUSSIA,PA,MONTGOMERY
17102,"HARRISBURG, PA",813///,32,18,11,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
19063,"MEDIA, PA",611///,32,16,N,5,6,N,N,N,N,N,MEDIA,PA,DELAWARE
19020,"BENSALEM, PA",813///,32,22,5,N,3,N,N,N,N,N,BENSALEM,PA,BUCKS
18017,"BETHLEHEM, PA",813///,32,17,10,N,3,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
16365,"WARREN, PA",813///,32,20,6,5,N,N,N,N,N,N,WARREN,PA,WARREN
19104,"PHILADELPHIA, PA",611///,32,12,3,6,4,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17401,"YORK, PA",813///,32,22,3,6,N,N,N,N,N,N,YORK,PA,YORK
15143,"SEWICKLEY, PA",813///,32,19,5,3,3,N,N,N,N,N,SEWICKLEY,PA,ALLEGHENY
17821,"DANVILLE, PA",813///,32,21,6,3,N,N,N,N,N,N,DANVILLE,PA,MONTOUR
18603,"BERWICK, PA",813///,32,21,10,N,N,N,N,N,N,N,BERWICK,PA,COLUMBIA
15221,"PITTSBURGH, PA",813///,32,18,10,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17257,"SHIPPENSBURG, PA",813///,32,17,9,4,N,N,N,N,N,N,SHIPPENSBURG,PA,CUMBERLAND
15010,"BEAVER FALLS, PA",813///,33,19,7,N,4,N,N,N,N,N,BEAVER FALLS,PA,BEAVER
19067,"MORRISVILLE, PA",611///,33,19,N,5,6,N,N,N,N,N,MORRISVILLE,PA,BUCKS
19010,"BRYN MAWR, PA",611///,33,10,4,3,6,3,4,N,N,N,BRYN MAWR,PA,DELAWARE
17050,"MECHANICSBURG, PA",813///,33,18,8,3,4,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
17044,"LEWISTOWN, PA",813///,33,22,7,N,N,N,N,N,N,N,LEWISTOWN,PA,MIFFLIN
15203,"PITTSBURGH, PA",813///,33,17,8,7,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17801,"SUNBURY, PA",813///,34,20,10,N,N,N,N,N,N,N,SUNBURY,PA,NORTHUMBERLAND
15106,"CARNEGIE, PA",813///,34,28,3,3,N,N,N,N,N,N,CARNEGIE,PA,ALLEGHENY
19121,"PHILADELPHIA, PA",813///,34,24,8,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17022,"ELIZABETHTOWN, PA",813///,34,20,5,8,N,N,N,N,N,N,ELIZABETHTOWN,PA,LANCASTER
15801,"DU BOIS, PA",813///,34,18,8,4,3,N,N,N,N,N,DU BOIS,PA,CLEARFIELD
16323,"FRANKLIN, PA",813///,34,18,7,7,N,N,N,N,N,N,FRANKLIN,PA,VENANGO
18901,"DOYLESTOWN, PA",813///,35,15,7,9,N,3,N,N,N,N,DOYLESTOWN,PA,BUCKS
15068,"NEW KENSINGTON, PA",813///,35,21,11,N,N,N,N,N,N,N,NEW KENSINGTON,PA,WESTMORELAND
18702,"WILKES BARRE, PA",813///,35,25,4,4,N,N,N,N,N,N,WILKES BARRE,PA,LUZERNE
15108,"CORAOPOLIS, PA",813///,35,22,6,3,4,N,N,N,N,N,CORAOPOLIS,PA,ALLEGHENY
15901,"JOHNSTOWN, PA",813///,35,18,12,N,4,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
19123,"PHILADELPHIA, PA",813///,35,18,5,5,6,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16823,"BELLEFONTE, PA",813///,35,22,5,5,3,N,N,N,N,N,BELLEFONTE,PA,CENTRE
19147,"PHILADELPHIA, PA",611///,35,19,3,5,5,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15501,"SOMERSET, PA",813///,36,22,8,4,N,N,N,N,N,N,SOMERSET,PA,SOMERSET
15001,"ALIQUIPPA, PA",813///,36,20,11,3,N,N,N,N,N,N,ALIQUIPPA,PA,BEAVER
19401,"NORRISTOWN, PA",813///,36,20,10,3,3,N,N,N,N,N,NORRISTOWN,PA,MONTGOMERY
18104,"ALLENTOWN, PA",813///,36,20,7,4,3,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
19130,"PHILADELPHIA, PA",813///,36,18,6,5,3,3,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19428,"CONSHOHOCKEN, PA",813///,36,19,7,4,4,N,N,N,N,N,CONSHOHOCKEN,PA,MONTGOMERY
19380,"WEST CHESTER, PA",813///,36,21,5,4,4,N,N,N,N,N,WEST CHESTER,PA,CHESTER
15642,"IRWIN, PA",813///,36,24,8,3,N,N,N,N,N,N,IRWIN,PA,WESTMORELAND
17545,"MANHEIM, PA",813///,36,19,9,4,3,N,N,N,N,N,MANHEIM,PA,LANCASTER
15217,"PITTSBURGH, PA",813///,37,26,6,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19406,"KING OF PRUSSIA, PA",813///,37,18,8,7,N,N,N,N,N,N,KING OF PRUSSIA,PA,MONTGOMERY
18360,"STROUDSBURG, PA",813///,37,29,4,N,3,N,N,N,N,N,STROUDSBURG,PA,MONROE
17404,"YORK, PA",813///,37,14,13,6,4,N,N,N,N,N,YORK,PA,YORK
17815,"BLOOMSBURG, PA",813///,37,24,7,3,N,N,N,N,N,N,BLOOMSBURG,PA,COLUMBIA
18103,"ALLENTOWN, PA",813///,38,26,6,3,N,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
19144,"PHILADELPHIA, PA",813///,38,24,6,5,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19063,"MEDIA, PA",813///,38,18,10,6,N,3,N,N,N,N,MEDIA,PA,DELAWARE
17403,"YORK, PA",813///,39,20,12,7,N,N,N,N,N,N,YORK,PA,YORK
17109,"HARRISBURG, PA",813///,40,17,12,6,3,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
15317,"CANONSBURG, PA",813///,40,31,4,N,N,N,N,N,N,N,CANONSBURG,PA,WASHINGTON
17268,"WAYNESBORO, PA",813///,40,21,9,7,3,N,N,N,N,N,WAYNESBORO,PA,FRANKLIN
19382,"WEST CHESTER, PA",813///,41,23,6,8,4,N,N,N,N,N,WEST CHESTER,PA,CHESTER
19143,"PHILADELPHIA, PA",813///,42,29,7,4,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15146,"MONROEVILLE, PA",813///,42,27,10,4,N,N,N,N,N,N,MONROEVILLE,PA,ALLEGHENY
15206,"PITTSBURGH, PA",813///,42,16,16,3,6,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15237,"PITTSBURGH, PA",813///,43,20,13,4,4,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
18042,"EASTON, PA",813///,43,21,14,5,N,N,N,N,N,N,EASTON,PA,NORTHAMPTON
16335,"MEADVILLE, PA",813///,43,26,10,5,N,N,N,N,N,N,MEADVILLE,PA,CRAWFORD
19087,"WAYNE, PA",611///,43,19,7,9,4,N,N,N,N,N,WAYNE,PA,DELAWARE
19446,"LANSDALE, PA",813///,43,22,13,5,N,N,N,N,N,N,LANSDALE,PA,MONTGOMERY
17402,"YORK, PA",813///,44,27,9,5,3,N,N,N,N,N,YORK,PA,YORK
18018,"BETHLEHEM, PA",813///,44,23,13,4,N,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
19320,"COATESVILLE, PA",813///,45,27,13,4,N,N,N,N,N,N,COATESVILLE,PA,CHESTER
19103,"PHILADELPHIA, PA",611///,45,22,N,7,6,3,4,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15401,"UNIONTOWN, PA",813///,45,25,15,3,N,N,N,N,N,N,UNIONTOWN,PA,FAYETTE
19601,"READING, PA",813///,46,29,8,6,3,N,N,N,N,N,READING,PA,BERKS
17046,"LEBANON, PA",813///,46,24,17,N,3,N,N,N,N,N,LEBANON,PA,LEBANON
15650,"LATROBE, PA",813///,48,30,13,3,N,N,N,N,N,N,LATROBE,PA,WESTMORELAND
16601,"ALTOONA, PA",813///,48,27,13,4,3,N,N,N,N,N,ALTOONA,PA,BLAIR
17111,"HARRISBURG, PA",813///,48,23,11,7,N,4,N,N,N,N,HARRISBURG,PA,DAUPHIN
17055,"MECHANICSBURG, PA",813///,49,23,9,8,6,3,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
16101,"NEW CASTLE, PA",813///,50,36,11,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
15701,"INDIANA, PA",813///,50,34,6,8,N,N,N,N,N,N,INDIANA,PA,INDIANA
17543,"LITITZ, PA",813///,50,30,5,12,N,N,N,N,N,N,LITITZ,PA,LANCASTER
16602,"ALTOONA, PA",813///,50,33,12,3,N,N,N,N,N,N,ALTOONA,PA,BLAIR
19464,"POTTSTOWN, PA",813///,51,31,14,5,N,N,N,N,N,N,POTTSTOWN,PA,MONTGOMERY
17325,"GETTYSBURG, PA",813///,51,26,14,8,3,N,N,N,N,N,GETTYSBURG,PA,ADAMS
17112,"HARRISBURG, PA",813///,53,29,14,4,6,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
15213,"PITTSBURGH, PA",813///,53,19,20,9,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17201,"CHAMBERSBURG, PA",813///,53,26,14,7,6,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
17013,"CARLISLE, PA",813///,54,30,15,6,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
19087,"WAYNE, PA",813///,55,31,9,5,10,N,N,N,N,N,WAYNE,PA,DELAWARE
17042,"LEBANON, PA",813///,55,36,12,6,N,N,N,N,N,N,LEBANON,PA,LEBANON
17522,"EPHRATA, PA",813///,57,26,15,12,4,N,N,N,N,N,EPHRATA,PA,LANCASTER
15212,"PITTSBURGH, PA",813///,57,27,14,6,9,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17011,"CAMP HILL, PA",813///,57,26,13,10,5,N,N,N,N,N,CAMP HILL,PA,CUMBERLAND
16801,"STATE COLLEGE, PA",813///,58,32,14,7,4,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
18102,"ALLENTOWN, PA",813///,58,42,10,3,N,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
17331,"HANOVER, PA",813///,58,24,16,15,3,N,N,N,N,N,HANOVER,PA,YORK
16001,"BUTLER, PA",813///,59,31,13,11,3,N,N,N,N,N,BUTLER,PA,BUTLER
19106,"PHILADELPHIA, PA",813///,60,22,15,13,6,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15301,"WASHINGTON, PA",813///,68,42,19,5,N,N,N,N,N,N,WASHINGTON,PA,WASHINGTON
17602,"LANCASTER, PA",813///,69,39,16,7,7,N,N,N,N,N,LANCASTER,PA,LANCASTER
19107,"PHILADELPHIA, PA",813///,70,37,19,9,5,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15219,"PITTSBURGH, PA",813///,72,32,18,13,9,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17601,"LANCASTER, PA",813///,76,43,12,11,7,N,N,N,N,N,LANCASTER,PA,LANCASTER
17101,"HARRISBURG, PA",813///,78,33,24,14,4,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
15601,"GREENSBURG, PA",813///,78,45,22,6,4,N,N,N,N,N,GREENSBURG,PA,WESTMORELAND
17701,"WILLIAMSPORT, PA",813///,78,38,25,7,6,N,N,N,N,N,WILLIAMSPORT,PA,LYCOMING
19102,"PHILADELPHIA, PA",813///,79,38,21,14,3,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17110,"HARRISBURG, PA",813///,79,47,11,11,8,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
19104,"PHILADELPHIA, PA",813///,86,45,15,12,10,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15222,"PITTSBURGH, PA",813///,86,38,21,10,10,4,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17603,"LANCASTER, PA",813///,90,50,23,10,6,N,N,N,N,N,LANCASTER,PA,LANCASTER
19103,"PHILADELPHIA, PA",813///,158,66,37,25,19,7,4,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
